asin,title,about_item,breadcrumbs,brand_name,price_value,rating_stars,rating_count,recent_purchases,all_images,product_url
B0C87KXSH3,"Shorewood Medical Adult Bib for Eating, Waterproof Clothing Protector with Crumb Catcher. Machine Washable","65% Polyester, 35% Cotton Imported Hook and Loop closure Spills don’t penetrate, clothes stay clean Comfortable, easy to use closure located on the shoulder Extra long and wide for the best coverage Machine washable- convenient and saves money over disposables Built in Crumb Catcher keeps wearer neat and saves time",Health & Household › Medical Supplies & Equipment › Mobility & Daily Living Aids › Eating & Drinking Aids › Clothing Protectors,Shorewood Medical,11.99,4.6,2443.0,8566,['https://m.media-amazon.com/images/I/71ZTS4arEML._AC_UL1500_.jpg'],https://www.amazon.com/dp/B0C87KXSH3
B01JKX87JI,Zippo Clover Lighters,"Genuine Zippo windproof lighter with distinctive Zippo ""click"" All metal construction; windproof design works virtually anywhere Refillable for a lifetime of use; For optimum performance, we recommend genuine Zippo premium lighter fluid, flints, and wicks. Made in USA; Lifetime guarantee that ""it works or we fix it free"" Fuel: Zippo lighter fuel (sold separately)",Health & Household › Household Supplies › Lighters & Matches › Lighters,Zippo,24.95,4.7,1931.0,8467,['https://m.media-amazon.com/images/I/71dSQfteeFL._AC_SL1000_.jpg'],https://www.amazon.com/dp/B01JKX87JI
B0BRKXCX77,"Ear Plugs for Sleeping Noise Cancelling, Reusable Soft Silicone Ear Plugs for Noise Reduction, Washable Hearing Protection for Sleep Snoring, Work, Travel, Concert, Motorcycle, Black","[Comfortable and Soft Silicone] The ear plugs are made of very soft medical silicone material, which is delicate to the touch, soft and elastic, will not cause any discomfort even if you wear it for a long time.Noise reduction while giving you maximum comfort. [Efficient Noise Cancellation] Ear plugs for sleeping noise cancelling have a maximum noise reduction rating (NRR) of 33 decibels, effectively reducing noise. After receiving the ear plugs, please do not be disappointed by the earplugu0027s material and lightweight and environmentally friendly design at the first time. Please give it a chance! You can try wearing this sleep ear plugs to sleep. It will bring you peace and comfort! [Reusable and Washable] The reusable ear plugs for sleeping are sure to be a good aid for your sleep, allowing you to fall asleep in peace. You donu0027t need to worry about quality issues, you can rest assured to clean, not easy to damage, durable to save you money. [Wide Scope of Application] Our noise cancelling ear plugs can reduce noise to a certain extent, bringing you a quiet and comfortable travel experience, which is a perfect choice for sleeping, snoring, construction, housework, shooting range, study, office and other occasions. [Portable and not Falling Off] The ear plugs for noise reduction come in a pocket-sized case, which is lightweight and easy to carry The lightweight, soft silicone ear tips are designed around the shape of the human ear and perfectly sized to fit the shape of the pinna so they wonu0027t slip out of your ear even when lying on your side or turning over .",Health & Household › Health Care › Ear Care › Earplugs,Topicy,16.99,4.5,2675.0,8404,['https://m.media-amazon.com/images/I/61TGiQ3onhL._AC_SL1500_.jpg'],https://www.amazon.com/dp/B0BRKXCX77
B0BV4PG42R,Peepers by PeeperSpecs Women's to The Max Square Blue Light Blocking Reading Glasses,"Imported Polycarbonate frame Acrylic lens Non Polarized Ultra Violet Protection Coating coating Lens width: 49 millimeters Lens height: 49 millimeters Bridge: 21 millimeters Arm: 145 millimeters DESIGNED EXCLUSIVELY BY PEEPERS - Our Blue Light Blocking Reading Glasses and No Correction Frames are truly next level thanks to trend-forward design and thoughtful craftsmanship. PEEPERS BLUE LIGHT FOCUS LENSES - Utilize proprietary baked-in technology that filters over 40%+ of High-Energy (HEV) Blue Light from digital devices and other potentially harmful sources reducing eye strain and making screen time easier on the eyes UV/400 PROTECTION - Blocks 99.9% of UVA/UVB light rays 7-LAYER ANTI-REFLECTIVE & DUAL ANTI-SCRATCH COATING - Enhances contrast and visual sharpness by reducing reflections and glare on the surface of the lens while providing long-lasting lens protection PURSUING THE BEAUTY OF SELF-EXPRESSION THROUGH EYEWEAR - Stylish optical quality eyewear crafted for comfort with lightweight frames, spring hinges and unique lens clearness for comfort and style.",Health & Household › Vision › Reading Glasses,Peepers by PeeperSpecs,27.0,4.5,2618.0,8438,['https://m.media-amazon.com/images/I/41UEBrNndlL._AC_UL1000_.jpg'],https://www.amazon.com/dp/B0BV4PG42R
B0BHCC9SHM,"Lunakai Collagen Gummies for Women and Men with Biotin Zinc Vitamin C and E - Anti Aging, Hair Growth, Skin Care & Strong Nails Protein Collagen Supplements - Non-GMO, Gluten Free- 360 ct - 6 Pack","Have a More Youthful Appearance – Lunakai Collagen Gummies are made with the highest-quality collagen, enriched with Vitamin C, E, Zinc and Biotin. Unlike other collagen gummies, Lunakai provides the optimal formula to support anti-aging, skin health, hair & skin growth and more. Why Lunakai? Quality matters! – Other brands contain less collagen, 3x more calories, and they are loaded with sugar. Take just 2 delicious lemon-flavored collagen gummies a day for 200mg of high-quality hydrolyzed collagen. Taste is great, and they're easy to chew. No ""rubbery"" texture or bad smells. Improve Bone Health, Joints & More – Lunakai's collagen supplements are quality-made to support a variety of health benefits, including healthy bones and joints, smooth skin, stronger nails and more. Made in the USA – Lunakai's collagen vitamins are known for their superior quality. Made in the USA, our chewable collagen for women and men is custom formulated and developed in a GMP-certified facility. 100% Happiness Guarantee – We are confident you will love Lunakai's high-quality collagen gummies for women. If you are not satisfied for any reason, our US-based support team will take care of you right away. Get the high-quality collagen you deserve, from a brand you trust. That's the Lunakai difference.","Health & Household › Vitamins, Minerals & Supplements › Collagen",Lunakai,119.93,4.5,2551.0,8430,['https://m.media-amazon.com/images/I/71+4BSGtjCL._AC_SL1500_.jpg'],https://www.amazon.com/dp/B0BHCC9SHM
B0CCD6XH4J,Powerstep Unisex-Adult Pinnacle High,"100% Polyester [POWERSTEP PINNACLE HIGH]: Full length insoles, high arch support, maximum cushioning, high activity for moderate support. [FOOT PAIN PREVENTION AND RELIEF]: Pinnacle High insoles are ideal for pain associated with Plantar Fasciitis, mild to moderate pronation, Achilles Tendonitis, shin splints and other foot, ankle, knee, hip & back pain. As the #1 Podiatrist recommended brand. Our mission and purpose at Powerstep is to create a more comfortable and happier life for our customers. ~ The Powerstep Pain Free Life [HIGH ARCH SUPPORT | MAXIMUM CUSHIOINING]: Powerstep Pinnacle High arch insoles are created specifically for those with high arches. Feet with high arches need arch support and cushioning to stabilize and reduce excess pressure on the ball and heel of the foot. The proven Powerstep arch shape in a semi-rigid high arch support shell and premium cushioning and are a trusted solution to improve foot function, decrease arch pain and help alleviate common foot conditions caused by supination. [DESIGNED FOR EVERYDAY USE]: First time Powerstep or orthotic insole users may need a transition period of wearing insoles only a few hours a day until feet are accustomed to all day support and stability. Powerstep Pinnacle High Arch insoles can be worn in a variety of shoe types such as; athletic, walking/running, work and some casual and dress shoes. Inserts are ordered by shoe size, no trimming required. [PROUDLY MADE IN THE USA]: Your 100% satisfaction is our #1 concern so all of our products are backed by our 30-day guarantee.",Health & Household › Health Care › Foot Health › Inserts & Insoles › Insoles,Powerstep,45.75,4.5,2477.0,8601,['https://m.media-amazon.com/images/I/81xWhovF4WL._AC_UL1500_.jpg'],https://www.amazon.com/dp/B0CCD6XH4J
B094FYLQXK,"5 Rolls Small Trash Garbage Bags, 4 Gallon Strong Thin Material Disposable Kitchen Garbage Bags, Durable Plastic Trash Bags for Office Home Bedroom Garden Waste Bin, 200 Counts (Silver)","MEASUREMENT: 17.7 inches * 19.7 inches. 200 counts of 5 Rolls clear trash bags,Tiny but thick for storing daily waste but avoiding sharp stuffs. Our garbage bags are made of new material HDPE, very durable, strong and not easy to break. DZTZ garbage bags have been fully upgraded, thickening optimization, which is leakproof, no smell, and more environmentally friendly. Multipurpose & Convenient： These durable bags are not only for office, kitchen, living room, bedroom, bathroom, garage, pets’ litter and baby diapers, but also good to store blankets and clothes according to season, and organize your holiday decorations and kids’little toys. keep your home and office clean. Sincere Customer Service： If you have any problem with our small trash bags or just want to say HI, please feel free to contact us. Truly dedicated to your satisfaction, wish you a happy purchasing experience.","Health & Household › Household Supplies › Paper & Plastic › Trash, Compost & Lawn Bags › Trash Bags",DZTZ,14.55,4.5,2451.0,8470,['https://m.media-amazon.com/images/I/61nI47gpeML._AC_SL1000_.jpg'],https://www.amazon.com/dp/B094FYLQXK
B0C6KXBBHK,"365 by Whole Foods Market, Paper Towels Jumbo Roll, 135 Count","100% Recycled Paper (80% Post-Consumer Recycled Paper) 100% Recycled Paper (80% Post-Consumer) We Use 100% Recycled Paper To Make Our Paper Towels. It Is Made Using 80% Post-Consumer Recycled Paper, And Together We Are Saving Trees By Reusing Natural Resources Rather Than Harvesting Virgin Wood For Pulp Fiber. Designed For Maximum Absorbency, Strength & Flexibility 365 by Whole Foods Market products give you that dance-down-the-aisles feeling, virtual aisles too! Our huge range of choices with premium ingredients at prices you can get down with makes grocery shopping so much more than tossing the basics in your cart. An Amazon brand",Health & Household › Household Supplies › Paper & Plastic › Paper Towels,365 by Whole Foods Market,2.29,4.2,4268.0,8506,['https://m.media-amazon.com/images/I/5193AWZT0WL._AC_SL1200_.jpg'],https://www.amazon.com/dp/B0C6KXBBHK
B0BWYKBDZF,"BLS BLUES Reading Glasses for Women/Men Blue Light Blocking, Fashion Readers Anti Eye Strain/Migraine Eyeglasses 6 Packs/Case","Imported Adjustable closure TR90 frame Polycarbonate lens Non Polarized Ultra Violet Protection Coating coating Lens width: 51 millimeters Bridge: 18 millimeters Bluelight Filter: Block harmful blue ray & UV400; Effectively reduce the radiation emitted by computer screen, video games, phone & TV; Time to say goodbye to eye fatigue, eyestrain, dry eye & headaches Cool Flexible Spring Hinges: The adjustable spring legs can find the perfect fit for small wide & oversized face without uncomfortable pinching& stress; Anti slip nose pads stops eye glasses form sliding down Stylish & Lightweight Eyewear: The high quality TR90 frames are made of ultra-durable materials for durability & comfort; Scratch resistant lenses also work good at restoring the truest colors, protect your clear vision & offer better sleep Best Gift for Friends & Families: Trendy patterns meet your needs and make you shine. Choose our cute glasses as a fancy gift on Mother's Day, Father's Day, Christmas, Thanksgiving, birthday without hesitation No Risk to Try: Contact us for any problems with our presbyopic; We will provide the best after-sales service",Health & Household › Vision › Reading Glasses,BLS BLUES,16.99,4.5,2353.0,8458,['https://m.media-amazon.com/images/I/81Al0U0qCeL._AC_UL1500_.jpg'],https://www.amazon.com/dp/B0BWYKBDZF
B0C2KJ88V4,"Tooth Gem Kit, Fashionable Jewelry Tooth Set with Light and Glue, Safe and Comfortable Tooth Crystal Set for Starter, Easy to DIY","【DIY Tooth Gem Kit】- Our tooth gem kit supports people to DIY their own tooth gem, including 20 crystals, 1 mini UV lamp, 1 resin glue, 6 cotton rolls, 1 crystal picker, which is interesting and simple for users. 【Advanced & Safe Material】- The glue uses the latest resin glue. High quality, reliable, solid & easy to disassemble. You can also brush your teeth & eat easily, without affecting your daily life, keep your charm for a long time! 【Attractive & Shining Smile】- The surface of our product is designed with luster, which can reflect the light of the surface, giving you a confident smiles. Stick these gems tooth ornaments on your teeth will make your smile glamorous and shining. 【Fashionable & Creative Gift】- It is a small creative gift for your family, friends & colleagues. The easiest and safest DIY, so that customers who are not good at handwork can quickly get started. These gems also can be used for nail jewelry. 【Easy to Use】-Just follow the direction and use the teeth gems kit. Clean the teeth before sticking the gem, then use the UV lamp for 2 minutes. So you can complete and get a bright smile easily.",Health & Household › Oral Care › Dental Care Kits,Copeaky,17.27,4.5,2187.0,8505,['https://m.media-amazon.com/images/I/71tPP51w8uL._AC_SL1500_.jpg'],https://www.amazon.com/dp/B0C2KJ88V4
